time, ID, MOSI, MISO
3.590804240000000,72,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.593726840000000,73,0x07|0x00,0x2E|0x2E
3.593792480000000,74,0x27|0x2E,0x2E|0x00
3.593858840000000,75,0x25|0x39,0x0E|0x00
3.593911480000000,76,0xE1|0x00,0x0E|0x0E
3.593967680000000,77,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.597661960000000,78,0x07|0x00,0x2E|0x2E
3.597718520000000,79,0x27|0x2E,0x2E|0x00
3.597792560000000,80,0x25|0x39,0x0E|0x00
3.597845200000000,81,0xE1|0x00,0x0E|0x0E
3.597901400000000,82,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.601745800000000,83,0x07|0x00,0x2E|0x2E
3.601811440000000,84,0x27|0x2E,0x2E|0x00
3.601877800000000,85,0x25|0x28,0x0E|0x00
3.601930400000000,86,0xE1|0x00,0x0E|0x0E
3.601986600000000,87,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.605668120000000,88,0x07|0x00,0x2E|0x2E
3.605724640000000,89,0x27|0x2E,0x2E|0x00
3.605798640000000,90,0x25|0x28,0x0E|0x00
3.605851240000000,91,0xE1|0x00,0x0E|0x0E
3.605907440000000,92,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.609644880000000,93,0x07|0x00,0x2E|0x2E
3.609701440000000,94,0x27|0x2E,0x2E|0x00
3.609776880000000,95,0x25|0x24,0x0E|0x00
3.609829520000000,96,0xE1|0x00,0x0E|0x0E
3.609885720000000,97,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.613727320000000,98,0x27|0x2E,0x2E|0x00
3.613801360000000,99,0x25|0x24,0x0E|0x00
3.613853960000000,100,0xE1|0x00,0x0E|0x0E
3.613910160000000,101,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.617770520000000,102,0x07|0x00,0x2E|0x2E
3.617827040000000,103,0x27|0x2E,0x2E|0x00
3.617893400000000,104,0x25|0x22,0x0E|0x00
3.617946040000000,105,0xE1|0x00,0x0E|0x0E
3.618002200000000,106,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.621671120000000,107,0x07|0x00,0x2E|0x2E
3.621727640000000,108,0x27|0x2E,0x2E|0x00
3.621801680000000,109,0x25|0x22,0x0E|0x00
3.621854320000000,110,0xE1|0x00,0x0E|0x0E
3.621910520000000,111,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.625648240000000,112,0x07|0x00,0x2E|0x2E
3.625704760000000,113,0x27|0x2E,0x2E|0x00
3.625780240000000,114,0x25|0x2E,0x0E|0x00
3.625832840000000,115,0xE1|0x00,0x0E|0x0E
3.625889040000000,116,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.630656840000000,117,0x27|0x2E,0x2E|0x00
3.630721760000000,118,0x25|0x2E,0x0E|0x00
3.630783480000000,119,0xE1|0x00,0x0E|0x0E
3.630839680000000,120,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.633671920000000,121,0x07|0x00,0x2E|0x2E
3.633728440000000,122,0x27|0x2E,0x2E|0x00
3.633803880000000,123,0x25|0x36,0x0E|0x00
3.633856520000000,124,0xE1|0x00,0x0E|0x0E
3.633912680000000,125,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.637662720000000,126,0x07|0x00,0x2E|0x2E
3.637719280000000,127,0x27|0x2E,0x2E|0x00
3.637793280000000,128,0x25|0x36,0x0E|0x00
3.637845920000000,129,0xE1|0x00,0x0E|0x0E
3.637902080000000,130,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.641716560000000,131,0x07|0x00,0x2E|0x2E
3.641782200000000,132,0x27|0x2E,0x2E|0x00
3.641848560000000,133,0x25|0x19,0x0E|0x00
3.641901200000000,134,0xE1|0x00,0x0E|0x0E
3.641957400000000,135,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.645693480000000,136,0x07|0x00,0x2E|0x2E
3.645750040000000,137,0x27|0x2E,0x2E|0x00
3.645824080000000,138,0x25|0x19,0x0E|0x00
3.645876720000000,139,0xE1|0x00,0x0E|0x0E
3.645932880000000,140,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.650622120000000,141,0x27|0x2E,0x2E|0x00
3.650688480000000,142,0x25|0x21,0x0E|0x00
3.650741120000000,143,0xE1|0x00,0x0E|0x0E
3.650806400000000,144,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.653729400000000,145,0x07|0x00,0x2E|0x2E
3.653795080000000,146,0x27|0x2E,0x2E|0x00
3.653860000000000,147,0x25|0x21,0x0E|0x00
3.653912640000000,148,0xE1|0x00,0x0E|0x0E
3.653968800000000,149,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.657667240000000,150,0x07|0x00,0x2E|0x2E
3.657723800000000,151,0x27|0x2E,0x2E|0x00
3.657799280000000,152,0x25|0x29,0x0E|0x00
3.657851920000000,153,0xE1|0x00,0x0E|0x0E
3.657908160000000,154,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.661653360000000,155,0x07|0x00,0x2E|0x2E
3.661709920000000,156,0x27|0x2E,0x2E|0x00
3.661783960000000,157,0x25|0x29,0x0E|0x00
3.661836600000000,158,0xE1|0x00,0x0E|0x0E
3.661892800000000,159,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.665696200000000,160,0x07|0x00,0x2E|0x2E
3.665752760000000,161,0x27|0x2E,0x2E|0x00
3.665828240000000,162,0x25|0x14,0x0E|0x00
3.665880880000000,163,0xE1|0x00,0x0E|0x0E
3.665937080000000,164,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.670642200000000,165,0x27|0x2E,0x2E|0x00
3.670707160000000,166,0x25|0x14,0x0E|0x00
3.670759800000000,167,0xE1|0x00,0x0E|0x0E
3.670825080000000,168,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.673745520000000,169,0x07|0x00,0x2E|0x2E
3.673811160000000,170,0x27|0x2E,0x2E|0x00
3.673877560000000,171,0x25|0x1E,0x0E|0x00
3.673930160000000,172,0xE1|0x00,0x0E|0x0E
3.673986360000000,173,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.677679160000000,174,0x07|0x00,0x2E|0x2E
3.677735680000000,175,0x27|0x2E,0x2E|0x00
3.677809720000000,176,0x25|0x1E,0x0E|0x00
3.677862320000000,177,0xE1|0x00,0x0E|0x0E
3.677918520000000,178,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.681758920000000,179,0x07|0x00,0x2E|0x2E
3.681824560000000,180,0x27|0x2E,0x2E|0x00
3.681890920000000,181,0x25|0x12,0x0E|0x00
3.681943560000000,182,0xE1|0x00,0x0E|0x0E
3.681999720000000,183,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.685681160000000,184,0x07|0x00,0x2E|0x2E
3.685737720000000,185,0x27|0x2E,0x2E|0x00
3.685811760000000,186,0x25|0x12,0x0E|0x00
3.685864400000000,187,0xE1|0x00,0x0E|0x0E
3.685920600000000,188,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.690755760000000,189,0x27|0x2E,0x2E|0x00
3.690831560000000,190,0x25|0x2D,0x0E|0x00
3.690884200000000,191,0xE1|0x00,0x0E|0x0E
3.690940400000000,192,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.693742520000000,193,0x07|0x00,0x2E|0x2E
3.693808520000000,194,0x27|0x2E,0x2E|0x00
3.693873440000000,195,0x25|0x2D,0x0E|0x00
3.693926040000000,196,0xE1|0x00,0x0E|0x0E
3.693982240000000,197,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.697678240000000,198,0x07|0x00,0x2E|0x2E
3.697734760000000,199,0x27|0x2E,0x2E|0x00
3.697811120000000,200,0x25|0x18,0x0E|0x00
3.697863760000000,201,0xE1|0x00,0x0E|0x0E
3.697919920000000,202,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.701663480000000,203,0x07|0x00,0x2E|0x2E
3.701720000000000,204,0x27|0x2E,0x2E|0x00
3.701794400000000,205,0x25|0x18,0x0E|0x00
3.701847040000000,206,0xE1|0x00,0x0E|0x0E
3.701903240000000,207,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.705716440000000,208,0x07|0x00,0x2E|0x2E
3.705782440000000,209,0x27|0x2E,0x2E|0x00
3.705848800000000,210,0x25|0x27,0x0E|0x00
3.705901440000000,211,0xE1|0x00,0x0E|0x0E
3.705957640000000,212,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.710656600000000,213,0x27|0x2E,0x2E|0x00
3.710721520000000,214,0x25|0x27,0x0E|0x00
3.710783600000000,215,0xE1|0x00,0x0E|0x0E
3.710839760000000,216,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.713684880000000,217,0x07|0x00,0x2E|0x2E
3.713741440000000,218,0x27|0x2E,0x2E|0x00
3.713817240000000,219,0x25|0x1B,0x0E|0x00
3.713869880000000,220,0xE1|0x00,0x0E|0x0E
3.713926080000000,221,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.717779040000000,222,0x07|0x00,0x2E|0x2E
3.717835600000000,223,0x27|0x2E,0x2E|0x00
3.717900520000000,224,0x25|0x1B,0x0E|0x00
3.717953160000000,225,0xE1|0x00,0x0E|0x0E
3.718009360000000,226,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.721690080000000,227,0x07|0x00,0x2E|0x2E
3.721746640000000,228,0x27|0x2E,0x2E|0x00
3.721822480000000,229,0x25|0x39,0x0E|0x00
3.721875120000000,230,0xE1|0x00,0x0E|0x0E
3.721931320000000,231,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.725683040000000,232,0x07|0x00,0x2E|0x2E
3.725739640000000,233,0x27|0x2E,0x2E|0x00
3.725814040000000,234,0x25|0x39,0x0E|0x00
3.725866680000000,235,0xE1|0x00,0x0E|0x0E
3.725922880000000,236,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.730749120000000,237,0x27|0x2E,0x2E|0x00
3.730824960000000,238,0x25|0x28,0x0E|0x00
3.730877560000000,239,0xE1|0x00,0x0E|0x0E
3.730933760000000,240,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.733722960000000,241,0x07|0x00,0x2E|0x2E
3.733789000000000,242,0x27|0x2E,0x2E|0x00
3.733853920000000,243,0x25|0x28,0x0E|0x00
3.733906560000000,244,0xE1|0x00,0x0E|0x0E
3.733962760000000,245,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.737714200000000,246,0x07|0x00,0x2E|0x2E
3.737780200000000,247,0x27|0x2E,0x2E|0x00
3.737846560000000,248,0x25|0x24,0x0E|0x00
3.737899200000000,249,0xE1|0x00,0x0E|0x0E
3.737955400000000,250,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.741687160000000,251,0x07|0x00,0x2E|0x2E
3.741743680000000,252,0x27|0x2E,0x2E|0x00
3.741818080000000,253,0x25|0x24,0x0E|0x00
3.741870720000000,254,0xE1|0x00,0x0E|0x0E
3.741926920000000,255,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.745677080000000,256,0x07|0x00,0x2E|0x2E
3.745733640000000,257,0x27|0x2E,0x2E|0x00
3.745809440000000,258,0x25|0x22,0x0E|0x00
3.745862080000000,259,0xE1|0x00,0x0E|0x0E
3.745918280000000,260,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.750693520000000,261,0x27|0x2E,0x2E|0x00
3.750758480000000,262,0x25|0x22,0x0E|0x00
3.750820560000000,263,0xE1|0x00,0x0E|0x0E
3.750876760000000,264,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.753713640000000,265,0x07|0x00,0x2E|0x2E
3.753779600000000,266,0x27|0x2E,0x2E|0x00
3.753845960000000,267,0x25|0x2E,0x0E|0x00
3.753898600000000,268,0xE1|0x00,0x0E|0x0E
3.753954760000000,269,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.757705000000000,270,0x07|0x00,0x2E|0x2E
3.757761560000000,271,0x27|0x2E,0x2E|0x00
3.757835920000000,272,0x25|0x2E,0x0E|0x00
3.757888520000000,273,0xE1|0x00,0x0E|0x0E
3.757944720000000,274,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.761672200000000,275,0x07|0x00,0x2E|0x2E
3.761728720000000,276,0x27|0x2E,0x2E|0x00
3.761804560000000,277,0x25|0x36,0x0E|0x00
3.761857160000000,278,0xE1|0x00,0x0E|0x0E
3.761913360000000,279,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.765739760000000,280,0x07|0x00,0x2E|0x2E
3.765805760000000,281,0x27|0x2E,0x2E|0x00
3.765870720000000,282,0x25|0x36,0x0E|0x00
3.765923360000000,283,0xE1|0x00,0x0E|0x0E
3.765979560000000,284,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.770637800000000,285,0x27|0x2E,0x2E|0x00
3.770704160000000,286,0x25|0x19,0x0E|0x00
3.770756760000000,287,0xE1|0x00,0x0E|0x0E
3.770822440000000,288,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.773747160000000,289,0x07|0x00,0x2E|0x2E
3.773813160000000,290,0x27|0x2E,0x2E|0x00
3.773878080000000,291,0x25|0x19,0x0E|0x00
3.773930720000000,292,0xE1|0x00,0x0E|0x0E
3.773986880000000,293,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.777691240000000,294,0x07|0x00,0x2E|0x2E
3.777747800000000,295,0x27|0x2E,0x2E|0x00
3.777823600000000,296,0x25|0x21,0x0E|0x00
3.777876200000000,297,0xE1|0x00,0x0E|0x0E
3.777932400000000,298,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.781683440000000,299,0x07|0x00,0x2E|0x2E
3.781740000000000,300,0x27|0x2E,0x2E|0x00
3.781814400000000,301,0x25|0x21,0x0E|0x00
3.781867040000000,302,0xE1|0x00,0x0E|0x0E
3.781923200000000,303,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.785742880000000,304,0x07|0x00,0x2E|0x2E
3.785808880000000,305,0x27|0x2E,0x2E|0x00
3.785875240000000,306,0x25|0x29,0x0E|0x00
3.785927880000000,307,0xE1|0x00,0x0E|0x0E
3.785984080000000,308,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.790646880000000,309,0x27|0x2E,0x2E|0x00
3.790711840000000,310,0x25|0x29,0x0E|0x00
3.790764440000000,311,0xE1|0x00,0x0E|0x0E
3.790830120000000,312,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.793672640000000,313,0x07|0x00,0x2E|0x2E
3.793729200000000,314,0x27|0x2E,0x2E|0x00
3.793805000000000,315,0x25|0x14,0x0E|0x00
3.793857600000000,316,0xE1|0x00,0x0E|0x0E
3.793913800000000,317,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.797726560000000,318,0x07|0x00,0x2E|0x2E
3.797792560000000,319,0x27|0x2E,0x2E|0x00
3.797857520000000,320,0x25|0x14,0x0E|0x00
3.797910160000000,321,0xE1|0x00,0x0E|0x0E
3.797966360000000,322,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.801708920000000,323,0x07|0x00,0x2E|0x2E
3.801765480000000,324,0x27|0x2E,0x2E|0x00
3.801841280000000,325,0x25|0x1E,0x0E|0x00
3.801893920000000,326,0xE1|0x00,0x0E|0x0E
3.801950120000000,327,0xA0|0x00|0x00|0x00|0x00|0x40|0x40|0x40|0xE0|0xB4|0x6E|0x00|0x00|0x00|0x00|0xD0|0x92,0x0E|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00|0x00
3.805687320000000,328,0x07|0x00,0x2E|0x2E
3.805743880000000,329,0x27|0x2E,0x2E|0x00
3.805818240000000,330,0x25|0x1E,0x0E|0x00
